"id","appID","timestamp","action","user_id","lite"
"7923","414","2017-11-11 18:48:21.561+00","pause(""2017-11-11T18:48:17.340Z/2017-11-11T18:53:17.340Z"", 5)","41","f"
"7924","415","2017-11-11 18:48:21.6+00","pause(""2017-11-11T18:48:17.435Z/2017-11-11T18:53:17.435Z"", 5)","41","f"
"7925","416","2017-11-11 18:48:21.611+00","pause(""2017-11-11T18:48:17.730Z/2017-11-11T18:53:17.730Z"", 5)","41","f"
"7926","417","2017-11-11 18:48:21.736+00","pause(""2017-11-11T18:48:17.775Z/2017-11-11T18:53:17.775Z"", 5)","41","f"
"7927","418","2017-11-11 18:48:21.75+00","pause(""2017-11-11T18:48:17.775Z/2017-11-11T18:53:17.775Z"", 5)","41","f"
"7928","419","2017-11-11 18:52:48.844+00","unpause(""2017-11-11T18:47:48.836Z/2017-11-11T18:52:48.836Z"", 5)","41","f"
"7929","420","2017-11-11 18:52:48.878+00","unpause(""2017-11-11T18:47:48.871Z/2017-11-11T18:52:48.871Z"", 5)","41","f"
"7930","421","2017-11-11 18:52:51.356+00","unpause(""2017-11-11T18:47:51.354Z/2017-11-11T18:52:51.354Z"", 5)","41","f"
"7931","422","2017-11-11 18:52:51.367+00","unpause(""2017-11-11T18:47:51.360Z/2017-11-11T18:52:51.360Z"", 5)","41","f"
"7932","423","2017-11-11 18:52:51.407+00","unpause(""2017-11-11T18:47:51.403Z/2017-11-11T18:52:51.403Z"", 5)","41","f"
"7933","424","2017-11-11 18:52:57.307+00","unpause(""2017-11-11T18:47:57.304Z/2017-11-11T18:52:57.304Z"", 5)","41","f"
"7934","425","2017-11-11 18:52:57.316+00","unpause(""2017-11-11T18:47:57.315Z/2017-11-11T18:52:57.315Z"", 5)","41","f"
"7935","426","2017-11-11 18:52:57.598+00","unpause(""2017-11-11T18:47:57.594Z/2017-11-11T18:52:57.594Z"", 5)","41","f"
"7936","427","2017-11-11 18:52:57.646+00","unpause(""2017-11-11T18:47:57.643Z/2017-11-11T18:52:57.643Z"", 5)","41","f"
"7937","428","2017-11-11 18:52:58.184+00","unpause(""2017-11-11T18:47:58.182Z/2017-11-11T18:52:58.182Z"", 5)","41","f"
"7938","429","2017-11-11 18:52:58.232+00","unpause(""2017-11-11T18:47:58.227Z/2017-11-11T18:52:58.227Z"", 5)","41","f"
"7939","430","2017-11-11 18:53:14.56+00","unpause(""2017-11-11T18:48:14.558Z/2017-11-11T18:53:14.558Z"", 5)","41","f"
"7940","431","2017-11-11 18:53:14.609+00","unpause(""2017-11-11T18:48:14.607Z/2017-11-11T18:53:14.607Z"", 5)","41","f"
"7941","432","2017-11-11 18:53:16.12+00","unpause(""2017-11-11T18:48:16.118Z/2017-11-11T18:53:16.118Z"", 5)","41","f"
"7942","433","2017-11-11 18:53:16.168+00","unpause(""2017-11-11T18:48:16.167Z/2017-11-11T18:53:16.167Z"", 5)","41","f"
"7943","434","2017-11-11 18:53:16.708+00","unpause(""2017-11-11T18:48:16.704Z/2017-11-11T18:53:16.704Z"", 5)","41","f"
"7944","435","2017-11-11 18:53:16.758+00","unpause(""2017-11-11T18:48:16.754Z/2017-11-11T18:53:16.754Z"", 5)","41","f"
"7945","436","2017-11-11 18:53:16.852+00","unpause(""2017-11-11T18:48:16.849Z/2017-11-11T18:53:16.849Z"", 5)","41","f"
"7946","437","2017-11-11 18:53:17.344+00","unpause(""2017-11-11T18:48:17.340Z/2017-11-11T18:53:17.340Z"", 5)","41","f"
"7947","438","2017-11-11 18:53:17.437+00","unpause(""2017-11-11T18:48:17.435Z/2017-11-11T18:53:17.435Z"", 5)","41","f"
"7948","439","2017-11-11 18:53:17.735+00","unpause(""2017-11-11T18:48:17.730Z/2017-11-11T18:53:17.730Z"", 5)","41","f"
"7949","440","2017-11-11 18:53:17.788+00","unpause(""2017-11-11T18:48:17.775Z/2017-11-11T18:53:17.775Z"", 5)","41","f"
"7950","441","2017-11-11 18:53:17.8+00","unpause(""2017-11-11T18:48:17.775Z/2017-11-11T18:53:17.775Z"", 5)","41","f"
"7951","1","2017-11-12 14:53:33.066+00","none()","29","f"
"7952","2","2017-11-12 17:30:03.086+00","none()","29","f"
"7953","1","2017-11-12 19:55:26.275+00","none()","29","f"
"7954","2","2017-11-12 19:56:00.08+00","none()","29","f"
"7955","3","2017-11-12 19:56:09.28+00","none()","29","f"
"7956","4","2017-11-12 19:57:07.564+00","none()","29","f"
"7957","5","2017-11-12 22:15:39.332+00","pause(""2017-11-12T22:15:39.270Z/2017-11-12T22:20:39.270Z"", 5)","29","f"
"7958","6","2017-11-12 22:15:39.341+00","pause(""2017-11-12T22:15:39.336Z/2017-11-12T22:20:39.336Z"", 5)","29","f"
"7959","7","2017-11-12 22:15:40.576+00","pause(""2017-11-12T22:15:40.575Z/2017-11-12T22:20:40.575Z"", 5)","29","f"
"7960","8","2017-11-12 22:15:40.634+00","pause(""2017-11-12T22:15:40.591Z/2017-11-12T22:20:40.591Z"", 5)","29","f"
"7961","9","2017-11-12 22:15:41.874+00","pause(""2017-11-12T22:15:41.872Z/2017-11-12T22:20:41.872Z"", 5)","29","f"
"7962","10","2017-11-12 22:15:41.931+00","pause(""2017-11-12T22:15:41.895Z/2017-11-12T22:20:41.895Z"", 5)","29","f"
"7963","11","2017-11-12 22:15:43.18+00","pause(""2017-11-12T22:15:43.179Z/2017-11-12T22:20:43.179Z"", 5)","29","f"
"7964","12","2017-11-12 22:15:43.237+00","pause(""2017-11-12T22:15:43.200Z/2017-11-12T22:20:43.200Z"", 5)","29","f"
"7965","13","2017-11-12 22:15:44.484+00","pause(""2017-11-12T22:15:44.483Z/2017-11-12T22:20:44.483Z"", 5)","29","f"
"7966","14","2017-11-12 22:15:44.543+00","pause(""2017-11-12T22:15:44.498Z/2017-11-12T22:20:44.498Z"", 5)","29","f"
"7967","15","2017-11-12 22:22:55.34+00","unpause(""2017-11-12T22:15:39.270Z/2017-11-12T22:20:39.270Z"", 5)","29","f"
"7968","16","2017-11-12 22:22:55.405+00","unpause(""2017-11-12T22:15:39.336Z/2017-11-12T22:20:39.336Z"", 5)","29","f"
"7969","17","2017-11-12 22:22:56.709+00","unpause(""2017-11-12T22:15:40.575Z/2017-11-12T22:20:40.575Z"", 5)","29","f"
"7970","18","2017-11-12 22:22:56.724+00","unpause(""2017-11-12T22:15:40.591Z/2017-11-12T22:20:40.591Z"", 5)","29","f"
"7971","19","2017-11-12 22:22:58.076+00","unpause(""2017-11-12T22:15:41.872Z/2017-11-12T22:20:41.872Z"", 5)","29","f"
"7972","20","2017-11-12 22:22:58.098+00","unpause(""2017-11-12T22:15:41.895Z/2017-11-12T22:20:41.895Z"", 5)","29","f"
"7973","21","2017-11-12 22:22:59.428+00","unpause(""2017-11-12T22:15:43.179Z/2017-11-12T22:20:43.179Z"", 5)","29","f"
"7974","22","2017-11-12 22:22:59.602+00","unpause(""2017-11-12T22:15:43.200Z/2017-11-12T22:20:43.200Z"", 5)","29","f"
"7975","23","2017-11-12 22:23:00.475+00","unpause(""2017-11-12T22:15:44.483Z/2017-11-12T22:20:44.483Z"", 5)","29","f"
"7976","24","2017-11-12 22:23:00.491+00","unpause(""2017-11-12T22:15:44.498Z/2017-11-12T22:20:44.498Z"", 5)","29","f"
"7977","25","2017-11-13 08:06:48.678+00","pause(""2017-11-13T08:06:48.663Z/2017-11-13T08:11:48.663Z"", 5)","29","f"
"7978","26","2017-11-13 08:06:48.696+00","pause(""2017-11-13T08:06:48.680Z/2017-11-13T08:11:48.680Z"", 5)","29","f"
"7979","27","2017-11-13 08:06:49.973+00","pause(""2017-11-13T08:06:49.915Z/2017-11-13T08:11:49.915Z"", 5)","29","f"
"7980","28","2017-11-13 08:06:49.984+00","pause(""2017-11-13T08:06:49.965Z/2017-11-13T08:11:49.965Z"", 5)","29","f"
"7981","29","2017-11-13 08:06:51.225+00","pause(""2017-11-13T08:06:51.221Z/2017-11-13T08:11:51.221Z"", 5)","29","f"
"7982","30","2017-11-13 08:06:51.267+00","pause(""2017-11-13T08:06:51.265Z/2017-11-13T08:11:51.265Z"", 5)","29","f"
"7983","31","2017-11-13 08:06:52.555+00","pause(""2017-11-13T08:06:52.517Z/2017-11-13T08:11:52.517Z"", 5)","29","f"
"7984","32","2017-11-13 08:06:52.568+00","pause(""2017-11-13T08:06:52.568Z/2017-11-13T08:11:52.568Z"", 5)","29","f"
"7985","33","2017-11-13 08:06:53.829+00","pause(""2017-11-13T08:06:53.828Z/2017-11-13T08:11:53.828Z"", 5)","29","f"
"7986","34","2017-11-13 08:06:53.866+00","pause(""2017-11-13T08:06:53.865Z/2017-11-13T08:11:53.865Z"", 5)","29","f"
"7987","35","2017-11-13 08:10:01.329+00","none()","29","f"
"7988","36","2017-11-13 08:16:00.477+00","none()","29","f"
"7989","230","2017-11-13 08:18:55.949+00","none()","30","f"
"7990","231","2017-11-13 08:18:58.631+00","none()","30","f"
"7991","232","2017-11-13 08:19:02.253+00","none()","30","f"
"7992","233","2017-11-13 08:19:06.926+00","none()","30","f"
"7993","234","2017-11-13 08:19:10.994+00","none()","30","f"
"7994","235","2017-11-13 08:19:15.564+00","none()","30","f"
"7995","1","2017-11-13 08:19:53.309+00","none()","30","f"
"7996","14","2017-11-13 08:50:57.911+00","none()","39","t"
"7997","183","2017-11-13 09:05:00.514+00","none()","32","f"
"7998","184","2017-11-13 09:05:08.371+00","none()","32","f"
"7999","185","2017-11-13 09:05:24.778+00","none()","32","f"
"8000","186","2017-11-13 09:05:37.529+00","none()","32","f"
"8001","619","2017-11-10 16:56:24.024+00","pause(""2017-11-10T16:56:24.005Z/2017-11-10T17:01:24.005Z"", 5)","35","f"
"8002","620","2017-11-13 09:12:18.46+00","none()","35","f"
"8003","442","2017-11-13 09:17:42.045+00","pause(""2017-11-13T09:17:42.000Z/2017-11-13T09:22:42.000Z"", 5)","41","f"
"8004","443","2017-11-13 09:17:42.056+00","pause(""2017-11-13T09:17:42.035Z/2017-11-13T09:22:42.035Z"", 5)","41","f"
"8005","444","2017-11-13 09:17:42.536+00","pause(""2017-11-13T09:17:42.524Z/2017-11-13T09:22:42.524Z"", 5)","41","f"
"8006","445","2017-11-13 09:17:42.546+00","pause(""2017-11-13T09:17:42.532Z/2017-11-13T09:22:42.532Z"", 5)","41","f"
"8007","446","2017-11-13 09:17:44.155+00","pause(""2017-11-13T09:17:44.147Z/2017-11-13T09:22:44.147Z"", 5)","41","f"
"8008","447","2017-11-13 09:17:44.184+00","pause(""2017-11-13T09:17:44.179Z/2017-11-13T09:22:44.179Z"", 5)","41","f"
"8009","448","2017-11-13 09:17:53.069+00","none()","41","f"
"8010","449","2017-11-13 09:19:08.885+00","none()","41","f"
"8011","450","2017-11-13 09:20:43.181+00","none()","41","f"
"8012","621","2017-11-13 09:24:53.56+00","none()","35","f"
"8013","622","2017-11-13 09:25:18.013+00","none()","35","f"
"8014","623","2017-11-13 09:26:01.788+00","pause(""2017-11-13T09:26:01.772Z/2017-11-13T09:31:01.772Z"", 5)","35","f"
"8015","624","2017-11-13 09:26:01.815+00","pause(""2017-11-13T09:26:01.812Z/2017-11-13T09:31:01.812Z"", 5)","35","f"
"8016","625","2017-11-13 09:26:02.009+00","pause(""2017-11-13T09:26:02.006Z/2017-11-13T09:31:02.006Z"", 5)","35","f"
"8017","626","2017-11-13 09:26:02.058+00","pause(""2017-11-13T09:26:02.055Z/2017-11-13T09:31:02.055Z"", 5)","35","f"
"8018","627","2017-11-13 09:26:02.454+00","pause(""2017-11-13T09:26:02.447Z/2017-11-13T09:31:02.447Z"", 5)","35","f"
"8019","628","2017-11-13 09:26:02.495+00","pause(""2017-11-13T09:26:02.493Z/2017-11-13T09:31:02.493Z"", 5)","35","f"
"8020","629","2017-11-13 09:26:31.942+00","pause(""2017-11-13T09:26:31.939Z/2017-11-13T09:31:31.939Z"", 5)","35","f"
"8021","630","2017-11-13 09:26:31.993+00","pause(""2017-11-13T09:26:31.986Z/2017-11-13T09:31:31.986Z"", 5)","35","f"
"8022","631","2017-11-13 09:26:32.527+00","pause(""2017-11-13T09:26:32.525Z/2017-11-13T09:31:32.525Z"", 5)","35","f"
"8023","632","2017-11-13 09:26:32.58+00","pause(""2017-11-13T09:26:32.571Z/2017-11-13T09:31:32.571Z"", 5)","35","f"
"8024","633","2017-11-13 09:26:39.555+00","pause(""2017-11-13T09:26:39.547Z/2017-11-13T09:31:39.547Z"", 5)","35","f"
"8025","634","2017-11-13 09:26:39.596+00","pause(""2017-11-13T09:26:39.593Z/2017-11-13T09:31:39.593Z"", 5)","35","f"
"8026","635","2017-11-13 09:26:39.84+00","pause(""2017-11-13T09:26:39.836Z/2017-11-13T09:31:39.836Z"", 5)","35","f"
"8027","636","2017-11-13 09:26:39.886+00","pause(""2017-11-13T09:26:39.884Z/2017-11-13T09:31:39.884Z"", 5)","35","f"
"8028","637","2017-11-13 09:26:40.326+00","pause(""2017-11-13T09:26:40.323Z/2017-11-13T09:31:40.323Z"", 5)","35","f"
"8029","638","2017-11-13 09:26:40.376+00","pause(""2017-11-13T09:26:40.373Z/2017-11-13T09:31:40.373Z"", 5)","35","f"
"8030","639","2017-11-13 09:26:40.524+00","pause(""2017-11-13T09:26:40.521Z/2017-11-13T09:31:40.521Z"", 5)","35","f"
"8031","640","2017-11-13 09:26:40.572+00","pause(""2017-11-13T09:26:40.566Z/2017-11-13T09:31:40.566Z"", 5)","35","f"
"8032","641","2017-11-13 09:26:40.766+00","pause(""2017-11-13T09:26:40.764Z/2017-11-13T09:31:40.764Z"", 5)","35","f"
"8033","642","2017-11-13 09:26:40.815+00","pause(""2017-11-13T09:26:40.812Z/2017-11-13T09:31:40.812Z"", 5)","35","f"
"8034","643","2017-11-13 09:26:42.133+00","pause(""2017-11-13T09:26:42.129Z/2017-11-13T09:31:42.129Z"", 5)","35","f"
"8035","644","2017-11-13 09:26:42.18+00","pause(""2017-11-13T09:26:42.176Z/2017-11-13T09:31:42.176Z"", 5)","35","f"
"8036","645","2017-11-13 09:26:42.375+00","pause(""2017-11-13T09:26:42.372Z/2017-11-13T09:31:42.372Z"", 5)","35","f"
"8037","646","2017-11-13 09:26:43.886+00","pause(""2017-11-13T09:26:43.883Z/2017-11-13T09:31:43.883Z"", 5)","35","f"
"8038","647","2017-11-13 09:26:43.934+00","pause(""2017-11-13T09:26:43.930Z/2017-11-13T09:31:43.930Z"", 5)","35","f"
"8039","648","2017-11-13 09:26:44.326+00","pause(""2017-11-13T09:26:44.323Z/2017-11-13T09:31:44.323Z"", 5)","35","f"
"8040","649","2017-11-13 09:26:44.372+00","pause(""2017-11-13T09:26:44.369Z/2017-11-13T09:31:44.369Z"", 5)","35","f"
"8041","650","2017-11-13 09:26:44.97+00","pause(""2017-11-13T09:26:44.956Z/2017-11-13T09:31:44.956Z"", 5)","35","f"
"8042","651","2017-11-13 09:26:45.005+00","pause(""2017-11-13T09:26:45.002Z/2017-11-13T09:31:45.002Z"", 5)","35","f"
"8043","652","2017-11-13 09:26:49.246+00","pause(""2017-11-13T09:26:49.244Z/2017-11-13T09:31:49.244Z"", 5)","35","f"
"8044","653","2017-11-13 09:26:49.295+00","pause(""2017-11-13T09:26:49.293Z/2017-11-13T09:31:49.293Z"", 5)","35","f"
"8045","654","2017-11-13 09:26:53.002+00","pause(""2017-11-13T09:26:52.999Z/2017-11-13T09:31:52.999Z"", 5)","35","f"
"8046","655","2017-11-13 09:26:53.052+00","pause(""2017-11-13T09:26:53.049Z/2017-11-13T09:31:53.049Z"", 5)","35","f"
"8047","656","2017-11-13 09:26:53.295+00","pause(""2017-11-13T09:26:53.291Z/2017-11-13T09:31:53.291Z"", 5)","35","f"
"8048","657","2017-11-13 09:27:00.022+00","pause(""2017-11-13T09:27:00.019Z/2017-11-13T09:32:00.019Z"", 5)","35","f"
"8049","658","2017-11-13 09:27:00.072+00","pause(""2017-11-13T09:27:00.066Z/2017-11-13T09:32:00.066Z"", 5)","35","f"
"8050","659","2017-11-13 09:27:00.558+00","pause(""2017-11-13T09:27:00.555Z/2017-11-13T09:32:00.555Z"", 5)","35","f"
"8051","660","2017-11-13 09:27:08.121+00","pause(""2017-11-13T09:27:08.114Z/2017-11-13T09:32:08.114Z"", 5)","35","f"
"8052","661","2017-11-13 09:27:08.161+00","pause(""2017-11-13T09:27:08.159Z/2017-11-13T09:32:08.159Z"", 5)","35","f"
"8053","662","2017-11-13 09:27:08.308+00","pause(""2017-11-13T09:27:08.305Z/2017-11-13T09:32:08.305Z"", 5)","35","f"
"8054","663","2017-11-13 09:27:08.36+00","pause(""2017-11-13T09:27:08.354Z/2017-11-13T09:32:08.354Z"", 5)","35","f"
"8055","664","2017-11-13 09:27:08.846+00","pause(""2017-11-13T09:27:08.843Z/2017-11-13T09:32:08.843Z"", 5)","35","f"
"8056","665","2017-11-13 09:27:08.896+00","pause(""2017-11-13T09:27:08.890Z/2017-11-13T09:32:08.890Z"", 5)","35","f"
"8057","666","2017-11-13 09:27:13.574+00","pause(""2017-11-13T09:27:13.570Z/2017-11-13T09:32:13.570Z"", 5)","35","f"
"8058","667","2017-11-13 09:27:13.621+00","pause(""2017-11-13T09:27:13.619Z/2017-11-13T09:32:13.619Z"", 5)","35","f"
"8059","668","2017-11-13 09:27:14.16+00","pause(""2017-11-13T09:27:14.157Z/2017-11-13T09:32:14.157Z"", 5)","35","f"
"8060","669","2017-11-13 09:27:15.33+00","pause(""2017-11-13T09:27:15.327Z/2017-11-13T09:32:15.327Z"", 5)","35","f"
"8061","670","2017-11-13 09:27:15.379+00","pause(""2017-11-13T09:27:15.376Z/2017-11-13T09:32:15.376Z"", 5)","35","f"
"8062","671","2017-11-13 09:31:01.773+00","unpause(""2017-11-13T09:26:01.772Z/2017-11-13T09:31:01.772Z"", 5)","35","f"
"8063","672","2017-11-13 09:31:01.814+00","unpause(""2017-11-13T09:26:01.812Z/2017-11-13T09:31:01.812Z"", 5)","35","f"
"8064","673","2017-11-13 09:31:02.007+00","unpause(""2017-11-13T09:26:02.006Z/2017-11-13T09:31:02.006Z"", 5)","35","f"
"8065","674","2017-11-13 09:31:02.056+00","unpause(""2017-11-13T09:26:02.055Z/2017-11-13T09:31:02.055Z"", 5)","35","f"
"8066","675","2017-11-13 09:31:02.448+00","unpause(""2017-11-13T09:26:02.447Z/2017-11-13T09:31:02.447Z"", 5)","35","f"
"8067","676","2017-11-13 09:31:02.493+00","unpause(""2017-11-13T09:26:02.493Z/2017-11-13T09:31:02.493Z"", 5)","35","f"
"8068","677","2017-11-13 09:31:31.94+00","unpause(""2017-11-13T09:26:31.939Z/2017-11-13T09:31:31.939Z"", 5)","35","f"
"8069","678","2017-11-13 09:31:32.004+00","unpause(""2017-11-13T09:26:31.986Z/2017-11-13T09:31:31.986Z"", 5)","35","f"
"8070","679","2017-11-13 09:31:32.526+00","unpause(""2017-11-13T09:26:32.525Z/2017-11-13T09:31:32.525Z"", 5)","35","f"
"8071","680","2017-11-13 09:31:32.572+00","unpause(""2017-11-13T09:26:32.571Z/2017-11-13T09:31:32.571Z"", 5)","35","f"
"8072","681","2017-11-13 09:31:39.548+00","unpause(""2017-11-13T09:26:39.547Z/2017-11-13T09:31:39.547Z"", 5)","35","f"
"8073","682","2017-11-13 09:31:39.594+00","unpause(""2017-11-13T09:26:39.593Z/2017-11-13T09:31:39.593Z"", 5)","35","f"
"8074","683","2017-11-13 09:31:39.837+00","unpause(""2017-11-13T09:26:39.836Z/2017-11-13T09:31:39.836Z"", 5)","35","f"
"8075","684","2017-11-13 09:31:39.884+00","unpause(""2017-11-13T09:26:39.884Z/2017-11-13T09:31:39.884Z"", 5)","35","f"
"8076","685","2017-11-13 09:31:40.324+00","unpause(""2017-11-13T09:26:40.323Z/2017-11-13T09:31:40.323Z"", 5)","35","f"
"8077","686","2017-11-13 09:31:40.373+00","unpause(""2017-11-13T09:26:40.373Z/2017-11-13T09:31:40.373Z"", 5)","35","f"
"8078","687","2017-11-13 09:31:40.522+00","unpause(""2017-11-13T09:26:40.521Z/2017-11-13T09:31:40.521Z"", 5)","35","f"
"8079","688","2017-11-13 09:31:40.567+00","unpause(""2017-11-13T09:26:40.566Z/2017-11-13T09:31:40.566Z"", 5)","35","f"
"8080","689","2017-11-13 09:31:40.764+00","unpause(""2017-11-13T09:26:40.764Z/2017-11-13T09:31:40.764Z"", 5)","35","f"
"8081","690","2017-11-13 09:31:40.812+00","unpause(""2017-11-13T09:26:40.812Z/2017-11-13T09:31:40.812Z"", 5)","35","f"
"8082","691","2017-11-13 09:31:42.13+00","unpause(""2017-11-13T09:26:42.129Z/2017-11-13T09:31:42.129Z"", 5)","35","f"
"8083","692","2017-11-13 09:31:42.177+00","unpause(""2017-11-13T09:26:42.176Z/2017-11-13T09:31:42.176Z"", 5)","35","f"
"8084","693","2017-11-13 09:31:42.373+00","unpause(""2017-11-13T09:26:42.372Z/2017-11-13T09:31:42.372Z"", 5)","35","f"
"8085","694","2017-11-13 09:31:43.884+00","unpause(""2017-11-13T09:26:43.883Z/2017-11-13T09:31:43.883Z"", 5)","35","f"
"8086","695","2017-11-13 09:31:43.931+00","unpause(""2017-11-13T09:26:43.930Z/2017-11-13T09:31:43.930Z"", 5)","35","f"
"8087","696","2017-11-13 09:31:44.324+00","unpause(""2017-11-13T09:26:44.323Z/2017-11-13T09:31:44.323Z"", 5)","35","f"
"8088","697","2017-11-13 09:31:44.37+00","unpause(""2017-11-13T09:26:44.369Z/2017-11-13T09:31:44.369Z"", 5)","35","f"
"8089","698","2017-11-13 09:31:44.957+00","unpause(""2017-11-13T09:26:44.956Z/2017-11-13T09:31:44.956Z"", 5)","35","f"
"8090","699","2017-11-13 09:31:45.003+00","unpause(""2017-11-13T09:26:45.002Z/2017-11-13T09:31:45.002Z"", 5)","35","f"
"8091","700","2017-11-13 09:31:49.245+00","unpause(""2017-11-13T09:26:49.244Z/2017-11-13T09:31:49.244Z"", 5)","35","f"
"8092","701","2017-11-13 09:31:49.294+00","unpause(""2017-11-13T09:26:49.293Z/2017-11-13T09:31:49.293Z"", 5)","35","f"
"8093","702","2017-11-13 09:31:53+00","unpause(""2017-11-13T09:26:52.999Z/2017-11-13T09:31:52.999Z"", 5)","35","f"
"8094","703","2017-11-13 09:31:53.05+00","unpause(""2017-11-13T09:26:53.049Z/2017-11-13T09:31:53.049Z"", 5)","35","f"
"8095","704","2017-11-13 09:31:53.292+00","unpause(""2017-11-13T09:26:53.291Z/2017-11-13T09:31:53.291Z"", 5)","35","f"
"8096","705","2017-11-13 09:32:00.02+00","unpause(""2017-11-13T09:27:00.019Z/2017-11-13T09:32:00.019Z"", 5)","35","f"
"8097","706","2017-11-13 09:32:00.067+00","unpause(""2017-11-13T09:27:00.066Z/2017-11-13T09:32:00.066Z"", 5)","35","f"
"8098","707","2017-11-13 09:32:00.556+00","unpause(""2017-11-13T09:27:00.555Z/2017-11-13T09:32:00.555Z"", 5)","35","f"
"8099","708","2017-11-13 09:32:08.115+00","unpause(""2017-11-13T09:27:08.114Z/2017-11-13T09:32:08.114Z"", 5)","35","f"
"8100","709","2017-11-13 09:32:08.16+00","unpause(""2017-11-13T09:27:08.159Z/2017-11-13T09:32:08.159Z"", 5)","35","f"
"8101","710","2017-11-13 09:32:08.306+00","unpause(""2017-11-13T09:27:08.305Z/2017-11-13T09:32:08.305Z"", 5)","35","f"
"8102","711","2017-11-13 09:32:08.355+00","unpause(""2017-11-13T09:27:08.354Z/2017-11-13T09:32:08.354Z"", 5)","35","f"
"8103","712","2017-11-13 09:32:08.844+00","unpause(""2017-11-13T09:27:08.843Z/2017-11-13T09:32:08.843Z"", 5)","35","f"
"8104","713","2017-11-13 09:32:08.891+00","unpause(""2017-11-13T09:27:08.890Z/2017-11-13T09:32:08.890Z"", 5)","35","f"
"8105","714","2017-11-13 09:32:13.571+00","unpause(""2017-11-13T09:27:13.570Z/2017-11-13T09:32:13.570Z"", 5)","35","f"
"8106","715","2017-11-13 09:32:13.62+00","unpause(""2017-11-13T09:27:13.619Z/2017-11-13T09:32:13.619Z"", 5)","35","f"
"8107","716","2017-11-13 09:32:14.159+00","unpause(""2017-11-13T09:27:14.157Z/2017-11-13T09:32:14.157Z"", 5)","35","f"
"8108","717","2017-11-13 09:32:15.329+00","unpause(""2017-11-13T09:27:15.327Z/2017-11-13T09:32:15.327Z"", 5)","35","f"
"8109","718","2017-11-13 09:32:15.376+00","unpause(""2017-11-13T09:27:15.376Z/2017-11-13T09:32:15.376Z"", 5)","35","f"
"8110","451","2017-11-13 09:32:59.952+00","pause(""2017-11-13T09:32:59.933Z/2017-11-13T09:37:59.933Z"", 5)","41","f"
"8111","452","2017-11-13 09:32:59.982+00","pause(""2017-11-13T09:32:59.963Z/2017-11-13T09:37:59.963Z"", 5)","41","f"
"8112","453","2017-11-13 09:33:00.366+00","pause(""2017-11-13T09:33:00.358Z/2017-11-13T09:38:00.358Z"", 5)","41","f"
"8113","454","2017-11-13 09:33:00.408+00","pause(""2017-11-13T09:33:00.402Z/2017-11-13T09:38:00.402Z"", 5)","41","f"
"8114","455","2017-11-13 09:33:01.339+00","pause(""2017-11-13T09:33:01.334Z/2017-11-13T09:38:01.334Z"", 5)","41","f"
"8115","456","2017-11-13 09:33:01.386+00","pause(""2017-11-13T09:33:01.379Z/2017-11-13T09:38:01.379Z"", 5)","41","f"
"8116","457","2017-11-13 09:33:01.925+00","pause(""2017-11-13T09:33:01.915Z/2017-11-13T09:38:01.915Z"", 5)","41","f"
"8117","458","2017-11-13 09:33:01.966+00","pause(""2017-11-13T09:33:01.963Z/2017-11-13T09:38:01.963Z"", 5)","41","f"
